idx	sentence	label
6942	[a] satisfying niblet . 	1
6943	true to its animatronic roots : . . . as stiff , ponderous and charmless as a mechanical apparatus . . . 'the country bears' should never have been brought out of hibernation . 	0
6944	adults will wish the movie were less simplistic , obvious , clumsily plotted and shallowly characterized . but what are adults doing in the theater at all ? 	0
6945	while much of the cast has charm -- especially allodi and nolden -- the performers are sunk by the film's primitive approach to the mechanics of comedy . 	0
6946	it's hard to fairly judge a film like ringu when you've seen the remake first . many of the effective horror elements are dampened through familiarity , [yet] are worthwhile . 	1
6947	the movie should jolt you out of your seat a couple of times , give you a few laughs , and leave you feeling like it was worth your seven bucks , even though it does turn out to be a bit of a cheat in the end . 	1
6948	an enigmatic film that's too clever for its own good , it's a conundrum not worth solving . 	0
6949	after making several adaptations of other writers' work , armenian-canadian director atom egoyan broached an original treatment of a deeply personal subject . 	1
6950	that is essentially what's missing from blackboards -- the sense of something bigger , some ultimate point . 	0
6951	all the filmmakers are asking of us , is to believe in something that is improbable . 	1
6952	count on his movie to work at the back of your neck long after you leave the theater . 	1
6953	with an unflappable air of decadent urbanity , everett remains a perfect wildean actor , and a relaxed firth displays impeccable comic skill . 	1
6954	love may have been in the air onscreen , but i certainly wasn't feeling any of it . 	0
6955	the chocolate factory without charlie . 	0
6956	glazed with a tawdry b-movie scum . 	0
6957	this is an action movie with an action icon who's been all but decommissioned . 	0
6958	the movie has a script ( by paul pender ) made of wood , and it's relentlessly folksy , a procession of stagy set pieces stacked with binary oppositions . 	0
6959	i can only imagine one thing worse than kevin spacey trying on an irish accent , and that's sultry linda fiorentino doing the same thing . 	0
6960	o ótimo esforço do diretor acaba sendo frustrado pelo roteiro , que , depois de levar um bom tempo para colocar a trama em andamento , perde-se de vez a partir do instante em que os estranhos acontecimentos são explicados . 	0
6961	like mike isn't going to make box office money that makes michael jordan jealous , but it has some cute moments , funny scenes , and hits the target audience ( young bow wow fans ) - with nothing but net . 	1
6962	the plot's contrivances are uncomfortably strained . 	0
6963	originality is sorely lacking . 	0
6964	elaborate special effects take centre screen , so that the human story is pushed to one side . 	0
6965	[hayek] throws herself into this dream hispanic role with a teeth-clenching gusto , she strikes a potent chemistry with molina and she gradually makes us believe she is kahlo . 	1
6966	at the end , when the now computerized yoda finally reveals his martial artistry , the film ascends to a kinetic life so teeming that even cranky adults may rediscover the quivering kid inside . 	1
6967	collateral damage finally delivers the goods for schwarzenegger fans . 	1
6968	the movie understands like few others how the depth and breadth of emotional intimacy give the physical act all of its meaning and most of its pleasure . 	1
6969	nós gosta muito de as duas torres . 	1
6970	the writers , director wally wolodarsky , and all the actors should start their own coeducational fraternity : kappa rho alpha phi . 	0
6971	by turns pretentious , fascinating , ludicrous , provocative and vainglorious . 	0
6972	a must for fans of british cinema , if only because so many titans of the industry are along for the ride . 	1
6973	while dutifully pulling on heartstrings , directors dean deblois and chris sanders valiantly keep punching up the mix . 	1
6974	the film is itself a sort of cinematic high crime , one that brings military courtroom dramas down very , very low . 	0
6975	chilling , well-acted , and finely directed : david jacobson's dahmer . 	1
6976	it's hard to tell with all the crashing and banging where the salesmanship ends and the movie begins . 	0
6977	more tiring than anything . 	0
6978	meanders between its powerful moments . 	0
6979	there's a delightfully quirky movie to be made from curling , but brooms isn't it . 	0
6980	an elegant , exquisitely modulated psychological thriller . 	1
6981	it's super- violent , super-serious and super-stupid . 	0
6982	his best film remains his shortest , the hole , which makes many of the points that this film does but feels less repetitive . 	0
6983	let's face it -- there aren't many reasons anyone would want to see crossroads if they're not big fans of teen pop kitten britney spears . 	0
6984	nair and writer laura cahill dare to build a movie around some flawed but rather unexceptional women , emerging with a fine character study that's short on plot but rich in the tiny revelations of real life . 	1
6985	this is an exercise in chilling style , and twohy films the sub , inside and out , with an eye on preserving a sense of mystery . 	1
6986	there's something auspicious , and daring , too , about the artistic instinct that pushes a majority-oriented director like steven spielberg to follow a . i . with this challenging report so liable to unnerve the majority . 	1
6987	boy oh boy , it's a howler . 	0
6988	a generic international version of a typical american horror film . 	0
6989	a solidly entertaining little film . 	1
6990	aggressive self-glorification and a manipulative whitewash . stay for the credits and see a devastating comic impersonation by dustin hoffman that is revelatory . 	0
6991	the biggest problem i have ( other than the very sluggish pace ) is we never really see her esther blossom as an actress , even though her talent is supposed to be growing . 	0
6992	an involving , inspirational drama that sometimes falls prey to its sob-story trappings . 	1
6993	meant to reduce blake's philosophy into a tragic coming-of-age saga punctuated by bursts of animator todd mcfarlane's superhero dystopia . 	1
6994	for all its brooding quality , ash wednesday is suspenseful and ultimately unpredictable , with a sterling ensemble cast . 	1
6995	this is a children's film in the truest sense . it's packed with adventure and a worthwhile environmental message , so it's great for the kids . parents , on the other hand , will be ahead of the plot at all times , and there isn't enough clever innuendo to fil	0
6996	meant for star wars fans . it is there to give them a good time . 	1
6997	the spalding gray equivalent of a teen gross-out comedy . 	0
6998	beautifully produced . 	1
6999	" "" extreme ops "" exceeds expectations . good fun , good action , good acting , good dialogue , good pace , good cinematography . "	1
7000	a strong first act and absolutely , inescapably gorgeous , skyscraper-trapeze motion of the amazing spider-man . 	1
7001	its gentle , touching story creeps into your heart . 	1
7002	the entire point of a shaggy dog story , of course , is that it goes nowhere , and this is classic nowheresville in every sense . 	0
7003	breen's script is sketchy with actorish notations on the margin of acting . 	0
7004	an achingly enthralling premise , the film is hindered by uneven dialogue and plot lapses . 	0
7005	pumpkin sits in a patch somewhere between mirthless todd solondzian satire and callow student film . 	0
7006	the trappings of i spy are so familiar you might as well be watching a rerun . 	0
7007	when seagal appeared in an orange prison jumpsuit , i wanted to stand up in the theater and shout , 'hey , kool-aid ! '	0
7008	at a time when commercialism has squeezed the life out of whatever idealism american moviemaking ever had , godfrey reggio's career shines like a lonely beacon . 	1
7009	this will go on so long as there are moviegoers anxious to see strange young guys doing strange guy things . 	0
7010	for the most part , it works beautifully as a movie without sacrificing the integrity of the opera . 	1
7011	been there done that . 	0
7012	scotland , pa . blurs the line between black comedy and black hole . 	0
7013	this is a story that zings all the way through with originality , humour and pathos . 	1
7014	a thoughtful movie , a movie that is concerned with souls and risk and schemes and the consequences of one's actions . 	1
7015	one of the most slyly exquisite anti-adult movies ever made . 	1
7016	queen of the damned as you might have guessed , makes sorry use of aaliyah in her one and only starring role -- she does little here but point at things that explode into flame . 	0
7017	one sloughs one's way through the mire of this alleged psychological thriller in search of purpose or even a plot . 	0
7018	this is one of those rare docs that paints a grand picture of an era and makes the journey feel like a party . 	1
7019	the film's images give a backbone to the company and provide an emotional edge to its ultimate demise . 	1
7020	barely manages for but a few seconds over its seemingly eternal running time to pique your interest , your imagination , your empathy or anything , really , save your disgust and your indifference . 	0
7021	the main story . . . is compelling enough , but it's difficult to shrug off the annoyance of that chatty fish . 	1
7022	it works well enough , since the thrills pop up frequently , and the dispatching of the cast is as often imaginative as it is gory . 	1
7023	i could have used my two hours better watching being john malkovich again . 	0
7024	for most of the distance the picture provides a satisfyingly unsettling ride into the dark places of our national psyche . 	1
7025	the christ allegory doesn't work because there is no foundation for it	0
7026	good , solid storytelling . 	1
7027	a stylish thriller . 	1
7028	the success of undercover brother is found in its ability to spoof both black and white stereotypes equally . 	1
7029	in some ways , lagaan is quintessential bollywood . except it's much , much better . 	1
7030	the movie's ripe , enrapturing beauty will tempt those willing to probe its inscrutable mysteries . 	1
7031	the final result makes for adequate entertainment , i suppose , but anyone who has seen chicago on stage will leave the theater feeling they've watched nothing but a pale imitation of the real deal . 	0
7032	a small movie with a big impact . 	1
7033	the beautiful images and solemn words cannot disguise the slack complacency of [godard's] vision , any more than the gorgeous piano and strings on the soundtrack can drown out the tinny self-righteousness of his voice . 	0
7034	everything was as superficial as the forced new jersey lowbrow accent uma had . 	0
7035	nothing more or less than an outright bodice-ripper -- it should have ditched the artsy pretensions and revelled in the entertaining shallows . 	0
7036	84 minutes of rolling musical back beat and supercharged cartoon warfare . it's also , clearly , great fun . 	1
7037	while not for every taste , this often very funny collegiate gross-out comedy goes a long way toward restoring the luster of the national lampoon film franchise , too long reduced to direct-to-video irrelevancy . 	1
7038	the film is directed by wally wolodarsky from a script by joe jarvis and greg coolidge . these are names to remember , in order to avoid them in the future . 	0
7039	first-time director joão pedro rodrigues' unwillingness to define his hero's background or motivations becomes more and more frustrating as the film goes on . 	0
7040	exhilarating , funny and fun . 	1
7041	it has more in common with a fireworks display than a movie , which normally is expected to have characters and a storyline . 	0
7042	once the expectation of laughter has been quashed by whatever obscenity is at hand , even the funniest idea isn't funny . 	0
7043	an unflinching look at the world's dispossessed . 	1
7044	a perverse little truffle , dainty psychological terror on the outside with a creamy filling of familial jealousy and unrepentant domestic psychopathy . 	1
7045	the power of shanghai ghetto , a documentary by dana janklowicz-mann and amir mann , rests in the voices of men and women , now in their 70s , who lived there in the 1940s . 	1
7046	"funny and , at times , poignant , the film from director george hickenlooper all takes place in pasadena , "" a city where people still read . "" "	1
7047	tully is worth a look for its true-to-life characters , its sensitive acting , its unadorned view of rural life and the subtle direction of first-timer hilary birmingham . 	1
7048	although trying to balance self-referential humor and a normal ol' slasher plot seemed like a decent endeavor , the result doesn't fully satisfy either the die-hard jason fans or those who can take a good joke . 	0
7049	no such thing is sort of a minimalist beauty and the beast , but in this case the beast should definitely get top billing . robert john burke as the monster horns in and steals the show . 	0
7050	 . . . too slow , too boring , and occasionally annoying . 	0
7051	i'm not a fan of the phrase 'life affirming' because it usually means 'schmaltzy , ' but real women have curves truly is life affirming . 	1
7052	[screenwriter] pimental took the farrelly brothers comedy and feminized it , but it is a rather poor imitation . 	0
7053	director hoffman , his writer and kline's agent should serve detention	0
7054	the sequel is everything the original was not : contrived , overblown and tie-in ready . 	0
7055	it's unfortunate that wallace , who wrote gibson's braveheart as well as the recent pearl harbor , has such an irrepressible passion for sappy situations and dialogue . 	0
7056	this is a fudged opportunity of gigantic proportions -- a lunar mission with no signs of life . 	0
7057	i loved the look of this film . 	1
7058	a restrained ribisi convinces as an italian , though if ever a movie needed one of the actor's whiny jags to pump it up , this has to be among the rare ones . 	0
7059	others , more attuned to the anarchist maxim that 'the urge to destroy is also a creative urge' , or more willing to see with their own eyes , will find morrison's iconoclastic uses of technology to be liberating . 	1
7060	if the material is slight and admittedly manipulative , jacquot preserves tosca's intoxicating ardor through his use of the camera . 	1
7061	it's really yet another anemic and formulaic lethal weapon-derived buddy-cop movie , trying to pass off its lack of imagination as hip knowingness . 	0
7062	an hour and a half of joyful solo performance . 	1
7063	 . . . one resurrection too many . 	0
7064	a compelling film . 	1
7065	some like it hot on the hardwood proves once again that a man in drag is not in and of himself funny . 	0
7066	too many scenarios in which the hero might have an opportunity to triumphantly sermonize , and too few that allow us to wonder for ourselves if things will turn out okay . 	0
7067	even if britney spears is really cute , her movie is really bad . 	0
7068	berling and béart . . . continue to impress , and isabelle huppert . . . again shows uncanny skill in getting under the skin of her characters . 	1
7069	10 minutes into the film you'll be white-knuckled and unable to look away . 	1
7070	there's no clear picture of who killed bob crane . but here's a glimpse at his life . 	1
7071	inventive , fun , intoxicatingly sexy , violent , self-indulgent and maddening . 	1
7072	like many such biographical melodramas , it suffers from the awkwardness that results from adhering to the messiness of true stories . 	0
7073	morvern rocks . 	1
7074	all the movie's narrative gymnastics can't disguise the fact that it's inauthentic at its core and that its story just isn't worth telling . 	0
7075	it was only a matter of time before some savvy producer saw the potential success inherent in the mixture of bullock bubble and hugh goo . 	1
7076	an artsploitation movie with too much exploitation and too little art . 	0
7077	the result is an 'action film' mired in stasis . 	0
7078	for a guy who has waited three years with breathless anticipation for a new hal hartley movie to pore over , no such thing is a big letdown . 	0
7079	one of the year's most weirdly engaging and unpredictable character pieces . 	1
7080	what could and should have been biting and droll is instead a tepid waste of time and talent . 	0
7081	"despite the long running time , the pace never feels slack -- there's no scene that screams "" bathroom break ! "" "	1
7082	if you can read the subtitles ( the opera is sung in italian ) and you like 'masterpiece theatre' type costumes , you'll enjoy this movie . 	1
7083	symbolically , warm water under a red bridge is a celebration of feminine energy , a tribute to the power of women to heal . 	1
7084	anchored by a terrific performance by abbass , satin rouge shows that the idea of women's self-actualization knows few continental divides . 	1
7085	strange it is , but delightfully so . 	1
7086	feature debuter d . j . caruso directs a crack ensemble cast , bringing screenwriter tony gayton's narcotics noir to life . 	1
7087	not so much farcical as sour . 	0
7088	[sam's] self-flagellation is more depressing than entertaining . 	0
7089	"when the first few villians are introduced as "" spider "" and "" snake "" you know you're in for a real winner , creativity at its peak . "	0
7090	like a fish that's lived too long , austin powers in goldmember has some unnecessary parts and is kinda wrong in places . 	0
7091	watching this film , what we feel isn't mainly suspense or excitement . the dominant feeling is something like nostalgia . 	1
7092	pacino and williams seem to keep upping the ante on each other , just as their characters do in the film . what results is the best performance from either in years . 	1
7093	it's a minor comedy that tries to balance sweetness with coarseness , while it paints a sad picture of the singles scene . 	1
7094	a heady , biting , be-bop ride through nighttime manhattan , a loquacious videologue of the modern male and the lengths to which he'll go to weave a protective cocoon around his own ego . 	1
7095	if the first men in black was money , the second is small change . but it still jingles in the pocket . it's fun lite . 	1
7096	if this holiday movie is supposed to be a gift , somebody unwrapped it early , took out all the good stuff , and left behind the crap ( literally ) . 	0
7097	hilarious musical comedy though stymied by accents thick as mud . 	0
7098	the talented and clever robert rodriguez perhaps put a little too much heart into his first film and didn't reserve enough for his second . 	0
7099	this romantic thriller is steeped in the atmosphere of wartime england , and ably captures the speech patterns , moral codes and ideals of the 1940s . 	1
7100	finally coming down off of miramax's deep shelves after a couple of aborted attempts , waking up in reno makes a strong case for letting sleeping dogs lie . 	0
7101	suffers from all the excesses of the genre . 	0
7102	it's usually a bad sign when directors abandon their scripts and go where the moment takes them , but olympia , wash . , based filmmakers anne de marcken and marilyn freeman did just that and it's what makes their project so interesting . 	1
7103	reinforces the often forgotten fact of the world's remarkably varying human population and mindset , and its capacity to heal using creative , natural and ancient antidotes . 	1
7104	we know the plot's a little crazy , but it held my interest from start to finish . 	1
7105	being author wells' great-grandson , you'd think filmmaker simon wells would have more reverence for the material . but this costly dud is a far cry from either the book or the beloved film . 	0
7106	too stupid to be satire , too obviously hateful to be classified otherwise , frank novak's irritating slice of lumpen life is as reliably soul-killing as its title is nearly meaningless . 	0
7107	a gorgeous , somnolent show that is splendidly mummified and thoroughly unsurprising . 	0
7108	simply a re-hash of the other seven films . 	0
7109	a gripping documentary that reveals how deep the antagonism lies in war-torn jerusalem . 	1
7110	a sad , superior human comedy played out on the back roads of life . 	1
7111	for the future , one hopes mr . plympton will find room for one more member of his little band , a professional screenwriter . 	0
7112	it's difficult for a longtime admirer of his work to not be swept up in invincible and overlook its drawbacks . 	0
7113	tsai ming-liang's ghosts are painfully aware of their not-being . 	1
7114	hey everybody , wanna watch a movie in which a guy dressed as a children's party clown gets violently gang-raped ? i didn't think so . 	0
7115	it is definitely worth seeing . 	1
7116	turns potentially forgettable formula into something strangely diverting . 	1
7117	nothing here seems as funny as it did in analyze this , not even joe viterelli as de niro's right-hand goombah . 	0
7118	a well-acted , but one-note film . 	0
7119	salma goes native and she's never been better in this colorful bio-pic of a mexican icon . 	1
7120	 . . . a quietly introspective portrait of the self-esteem of employment and the shame of losing a job . . . 	1
7121	mixes likeable personalities , inventive photography and cutting , and wall-to-wall toe-tapping music to paint a picture of a subculture that is at once exhilarating , silly , perverse , hopeful and always fun . 	1
7122	hollywood's answer to an air ball . 	0
7123	a romantic comedy , yes , but one with characters who think and talk about their goals , and are working on hard decisions . 	1
7124	manages to accomplish what few sequels can -- it equals the original and in some ways even betters it . 	1
7125	"an interesting story with a pertinent ( cinematically unique ) message , told fairly well and scored to perfection , i found myself struggling to put my finger on that elusive "" missing thing . "" "	1
7126	a weird and wonderful comedy . 	1
7127	it's not particularly subtle . . . however , it still manages to build to a terrifying , if obvious , conclusion . 	1
7128	what lee does so marvelously compelling is present brown as a catalyst for the struggle of black manhood in restrictive and chaotic america . . . sketchy but nevertheless gripping portrait of jim brown , a celebrated wonder in the spotlight	1
7129	the film overcomes the regular minefield of coming-of-age cliches with potent doses of honesty and sensitivity . 	1
7130	although german cooking does not come readily to mind when considering the world's best cuisine , mostly martha could make deutchland a popular destination for hungry tourists . 	1
7131	[allen] manages to breathe life into this somewhat tired premise . 	1
7132	a journey that is as difficult for the audience to take as it is for the protagonist -- yet it's potentially just as rewarding . 	1
7133	too daft by half . . . but supremely good natured . 	0
7134	not exaggerated enough to be a parody of gross-out flicks , college flicks , or even flicks in general . it merely indulges in the worst elements of all of them . 	0
7135	the movie keeps coming back to the achingly unfunny phonce and his several silly subplots . 	0
7136	director rob marshall went out gunning to make a great one . 	1
7137	it's like rocky and bullwinkle on speed , but that's neither completely enlightening , nor does it catch the intensity of the movie's strangeness . 	1
7138	queen of the damned is too long with too little going on . 	0
7139	marinated in clichés and mawkish dialogue . 	0
7140	the unceasing sadism is so graphically excessive , the director just ends up exposing his own obsession . 	0
7141	though ganesh is successful in a midlevel sort of way , there's nothing so striking or fascinating or metaphorically significant about his career as to rate two hours of our attention . 	0
7142	it's about individual moments of mood , and an aimlessness that's actually sort of amazing . 	1
7143	an instance of an old dog not only learning but inventing a remarkable new trick . 	1
7144	leaves you with a knot in your stomach , its power is undercut by its own head-banging obviousness . 	0
7145	the movie itself appears to be running on hypertime in reverse as the truly funny bits get further and further apart . 	0
7146	the strong subject matter continues to shock throughout the film . not everyone will play the dark , challenging tune taught by the piano teacher . 	1
7147	neither a rousing success nor a blinding embarrassment . still , it just sits there like a side dish no one ordered . 	0
7148	whereas the extremely competent hitman films such as pulp fiction and get shorty resonate a sardonic verve to their caustic purpose for existing , who is cletis tout ? is an inexpressible and drab wannabe looking for that exact niche . 	0
7149	its appeal will probably limited to lds church members and undemanding armchair tourists . 	0
7150	so refreshingly incisive is grant that for the first time he'll probably appeal more to guys than to their girlfriends who drag them to this movie for the hugh factor . 	1
7151	it's a movie -- and an album -- you won't want to miss . 	1
7152	a hip ride into hyper-time , clockstoppers is a lively and enjoyable adventure for all ages at any time . 	1
7153	[nelson's] movie about morally compromised figures leaves viewers feeling compromised , unable to find their way out of the fog and the ashes . 	0
7154	about as satisfying and predictable as the fare at your local drive through . 	0
7155	É uma pena que , mais tarde , o próprio filme abandone o tom de paródia e passe a utilizar os mesmos clichês que havia satirizado . 	1
7156	the color sense of stuart little 2 is its most immediate and most obvious pleasure , but it would count for very little if the movie weren't as beautifully shaped and as delicately calibrated in tone as it is . 	1
7157	while the plot follows a predictable connect-the-dots course . . . director john schultz colors the picture in some evocative shades . 	1
7158	master of disguise runs for only 71 minutes and feels like three hours . 	0
7159	i don't know precisely what to make of steven soderbergh's full frontal , though that didn't stop me from enjoying much of it . 	1
7160	 . . . bibbidy-bobbidi-bland . 	0
7161	stealing harvard doesn't care about cleverness , wit or any other kind of intelligent humor . 	0
7162	bennett's naturalistic performance speaks volumes more truth than any 'reality' show , and anybody contemplating their own drastic life changes should watch some body first . 	1
7163	if you can push on through the slow spots , you'll be rewarded with some fine acting . 	1
7164	moretti's compelling anatomy of grief and the difficult process of adapting to loss . 	1
7165	a subject like this should inspire reaction in its audience ; the pianist does not . 	1
7166	many a parent and their teen ( or preteen ) kid could bond while watching a walk to remember . so could young romantics out on a date . 	1
7167	[kline's] utterly convincing -- and deeply appealing -- as a noble teacher who embraces a strict moral code , and as a flawed human being who can't quite live up to it . 	1
7168	one gets the impression the creators of don't ask don't tell laughed a hell of a lot at their own jokes . too bad none of it is funny . 	0
7169	better to just call it abc kiarostami . for aids and africa are nothing more than part of the scenery . 	0
7170	while the material is slight , the movie is better than you might think . 	0
7171	once he starts learning to compromise with reality enough to become comparatively sane and healthy , the film becomes predictably conventional . 	0
7172	demands too much of most viewers . 	0
7173	like the chilled breath of oral storytelling frozen onto film . 	1
7174	[raimi's] matured quite a bit with spider-man , even though it's one of the most plain white toast comic book films you'll ever see . 	1
7175	it's solid and affecting and exactly as thought-provoking as it should be . 	1
7176	boyd's screenplay ( co-written with guardian hack nick davies ) has a florid turn of phrase that owes more to guy ritchie than the bard of avon . 	0
7177	instead of kicking off the intrigue and suspense and mystery of the whole thing , hart's war , like the st . louis rams in the super bowl , waits until after halftime to get started . 	0
7178	grown-up quibbles are beside the point here . the little girls understand , and mccracken knows that's all that matters . 	1
7179	standing in the shadows of motown is the best kind of documentary , one that makes a depleted yesterday feel very much like a brand-new tomorrow . 	1
7180	manipulative claptrap , a period-piece movie-of-the-week , plain old blarney . . . take your pick . all three descriptions suit evelyn , a besotted and obvious drama that tells us nothing new . 	0
7181	if damon and affleck attempt another project greenlight , next time out they might try paying less attention to the miniseries and more attention to the film it is about . 	0
7182	screenwriter chris ver weil's directing debut is good-natured and never dull , but its virtues are small and easily overshadowed by its predictability . 	0
7183	rouge is less about a superficial midlife crisis than it is about the need to stay in touch with your own skin , at 18 or 80 . 	1
7184	as the two leads , lathan and diggs are charming and have chemistry both as friends and lovers . 	1
7185	all the queen's men is a throwback war movie that fails on so many levels , it should pay reparations to viewers . 	0
7186	the director has injected self-consciousness into the proceedings at every turn . the results are far more alienating than involving . 	0
7187	as his circle of friends keeps getting smaller one of the characters in long time dead says 'i'm telling you , this is f * * * ed' . maybe he was reading the minds of the audience . 	0
7188	with tightly organized efficiency , numerous flashbacks and a constant edge of tension , miller's film is one of 2002's involvingly adult surprises . 	1
7189	westfeldt and juergensen exude a chemistry and comfort level that's both saucy and endearing . 	1
7190	sinks so low in a poorly played game of absurd plot twists , idiotic court maneuvers and stupid characters that even freeman can't save it . 	0
7191	what can one say about a balding 50-year-old actor playing an innocent boy carved from a log ? 	0
7192	though it is by no means his best work , laissez-passer is a distinguished and distinctive effort by a bona-fide master , a fascinating film replete with rewards to be had by all willing to make the effort to reap them . 	1
7193	ruzowitzky has taken this mothball-y stuff and made a rather sturdy , old-fashioned entertainment out of it . 	1
7194	sayles is making a statement about the inability of dreams and aspirations to carry forward into the next generation . 	1
7195	an inspiring and heart-affecting film about the desperate attempts of vietnamese refugees living in u . s . relocation camps to keep their hopes alive in 1975 . 	1
7196	as [the characters] get more depressed , the story gets more tiresome , especially as it continues to mount a conspicuous effort to be profound . 	0
7197	ok arthouse . the power of this script , and the performances that come with it , is that the whole damned thing didn't get our moral hackles up . 	1
7198	doesn't add up to much . 	0
7199	if it's another regurgitated action movie you're after , there's no better film than half past dead . 	0
7200	with dirty deeds , david caesar has stepped into the mainstream of filmmaking with an assurance worthy of international acclaim and with every cinematic tool well under his control -- driven by a natural sense for what works on screen . 	1
7201	you'll get the enjoyable basic minimum . but not a whit more . 	1
7202	those eternally devoted to the insanity of black will have an intermittently good time . feel free to go get popcorn whenever he's not onscreen . 	0
7203	much of what we see is horrible but it's also undeniably exceedingly clever . 	1
7204	an empty exercise , a florid but ultimately vapid crime melodrama with lots of surface flash but little emotional resonance . 	0
7205	bravo for history rewritten , and for the uncompromising knowledge that the highest power of all is the power of love . 	1
7206	a faster paced family flick . upper teens may get cynical . smaller numbered kidlets will enjoy . 	0
7207	unfortunately , as a writer , mr . montias isn't nearly as good to his crew as he is as a director or actor . 	0
7208	consists of a plot and jokes done too often by people far more talented than ali g	0
7209	brainy , artistic and muted , almost to the point of suffocation . 	0
7210	nolan proves that he can cross swords with the best of them and helm a more traditionally plotted popcorn thriller while surrendering little of his intellectual rigor or creative composure . 	1
7211	the stars may be college kids , but the subject matter is as adult as you can get : the temptations of the flesh are unleashed by a slightly crazed , overtly determined young woman and a one-night swim turns into an ocean of trouble . 	1
7212	an extremely funny , ultimately heartbreaking look at life in contemporary china . 	1
7213	the soul-searching deliberateness of the film , although leavened nicely with dry absurdist wit , eventually becomes too heavy for the plot . 	0
7214	mark me down as a non-believer in werewolf films that are not serious and rely on stupidity as a substitute for humor . 	0
7215	you emerge dazed , confused as to whether you've seen pornography or documentary . 	1
7216	an entertaining british hybrid of comedy , caper thrills and quirky romance . 	1
7217	nearly surreal , dabbling in french , this is no simple movie , and you'll be taking a risk if you choose to see it . i enjoyed the ride ( bumps and all ) , creamy depth , and ultimate theme . 	1
7218	it's hard to believe that something so short could be so flabby . 	0
7219	it uses some of the figures from the real-life story to portray themselves in the film . the result is a powerful , naturally dramatic piece of low-budget filmmaking . 	1
7220	' . . . mafia , rap stars and hood rats butt their ugly heads in a regurgitation of cinematic violence that gives brutal birth to an unlikely , but likable , hero . '	1
7221	tells ( the story ) with such atmospheric ballast that shrugging off the plot's persnickety problems is simply a matter of ( being ) in a shrugging mood . 	1
7222	a story which fails to rise above its disgusting source material . 	0
7223	 . . . in no way original , or even all that memorable , but as downtown saturday matinee brain candy , it doesn't disappoint . 	1
7224	every so often a film comes along that is so insanely stupid , so awful in so many ways that watching it leaves you giddy . half past dead is just such an achievement . 	0
7225	everything else about high crimes is , like the military system of justice it portrays , tiresomely regimented . 	0
7226	old-fashioned but thoroughly satisfying entertainment . 	1
7227	a well-made and often lovely depiction of the mysteries of friendship . 	1
7228	a time machine , a journey back to your childhood , when cares melted away in the dark theater , and films had the ability to mesmerize , astonish and entertain . 	1
7229	stevens' vibrant creative instincts are the difference between this and countless other flicks about guys and dolls . 	1
7230	spain's greatest star wattage doesn't overcome the tumult of maudlin tragedy . 	0
7231	a dazzling thing to behold -- as long as you're wearing the somewhat cumbersome 3d goggles the theater provides . 	1
7232	this would-be 'james bond for the extreme generation' pic is one big , dumb action movie . stress 'dumb . '	0
7233	rifkin's references are . . . impeccable throughout . 	1
7234	" . . . the good and different idea [of middle-aged romance] is not handled well and , except for the fine star performances , there is little else to recommend "" never again . "" "	0
7235	zhang yimou delivers warm , genuine characters who lie not through dishonesty , but because they genuinely believe it's the only way to bring happiness to their loved ones . 	1
7236	the humor isn't as sharp , the effects not as innovative , nor the story as imaginative as in the original . but it could have been worse . 	0
7237	münch's genuine insight makes the film's occasional overindulgence forgivable . 	1
7238	writer/director walter hill is in his hypermasculine element here , once again able to inject some real vitality and even art into a pulpy concept that , in many other hands would be completely forgettable . 	1
7239	the underworld urban angst is derivative of martin scorsese's taxi driver and goodfellas , but this film speaks for itself . 	1
7240	jacquot's rendering of puccini's tale of devotion and double-cross is more than just a filmed opera . in his first stab at the form , jacquot takes a slightly anarchic approach that works only sporadically . 	0
7241	one of those rare films that seems as though it was written for no one , but somehow manages to convince almost everyone that it was put on the screen , just for them . 	1
7242	howard and his co-stars all give committed performances , but they're often undone by howard's self-conscious attempts to find a 'literary' filmmaking style to match his subject . 	0
7243	[breheny's] lensing of the new zealand and cook island locations captures both the beauty of the land and the people . 	1
7244	an amused indictment of jaglom's own profession . 	1
7245	deuces wild treads heavily into romeo and juliet/west side story territory , where it plainly has no business going . 	0
7246	it would be disingenuous to call reno a great film , but you can say that about most of the flicks moving in and out of the multiplex . this is a movie that is what it is : a pleasant distraction , a friday night diversion , an excuse to eat popcorn . 	1
7247	the film takes the materials of human tragedy and dresses them in lovely costumes , southern california locations and star power . 	0
7248	there's enough melodrama in this magnolia primavera to make pta proud yet director muccino's characters are less worthy of puccini than they are of daytime television . 	0
7249	intensely romantic , thought-provoking and even an engaging mystery . 	1
7250	a competent , unpretentious entertainment destined to fill the after-school slot at shopping mall theaters across the country . 	1
7251	…an eerily suspenseful , deeply absorbing piece that works as a treatise on spirituality as well as a solid sci-fi thriller . 	1
7252	twenty-three movies into a mostly magnificent directorial career , clint eastwood's efficiently minimalist style finally has failed him . big time . 	0
7253	when cowering and begging at the feet a scruffy giannini , madonna gives her best performance since abel ferrara had her beaten to a pulp in his dangerous game . 	0
7254	as pedestrian as they come . 	0
7255	all the performances are top notch and , once you get through the accents , all or nothing becomes an emotional , though still positive , wrench of a sit . 	1
7256	it's refreshing that someone understands the need for the bad boy ; diesel , with his brawny frame and cool , composed delivery , fits the bill perfectly . 	0
